mz_aligned,foam_intensity,water_intensity
213.1859255751419,0.0010081097335595804,0.001291556154300593
219.1759790079791,0.0018735242685589467,0.0017507872339568365
220.146797563288,0.0017448642496808386,0.001619406664451233
227.20099533410345,0.000843055405020559,0.0009783475669103026
233.15507863640102,0.0011213322589823927,0.0008399077554508143
249.14985690847348,0.0010816787859402135,0.0007491895720366525
251.16584590951572,0.0009357573004342258,0.0006701832724218157
255.23372418152593,0.0041339162575105065,0.000740712299851703
277.1415825303734,0.003926351646598687,0.0025403828797513203
278.14502375569873,0.0008941899218770262,0.0006701628142427948
283.26123848837585,0.0017330574042136641,0.0012724585450632465
311.1628518120548,0.0007889309483839352,0.0017090063867093803
108.02184984182655,0.001517720001154804,0.001506903143223355
111.00926861332215,0.001180960460290893,0.0009090147578572836
115.07675331056718,0.0010711649209840103,0.0009141537555838643
116.9288676102325,0.0014442560769109191,0.0010375342490092528
121.02985289022996,0.00199356014852442,0.0013247143027808688
125.02481811430971,0.0008021559724158449,0.0008556239948941033
127.04042470152213,0.0009649701159317923,0.0007593427201409174
127.0757255907376,0.0008493905221120484,0.0007290174040077385
129.0547340461229,0.0011936785755616089,0.0017189723848446145
129.09112009081673,0.0014691829138442883,0.0007279543857274136
137.0232320938781,0.0008488466273609257,0.0007088420885666675
140.07041684313953,0.0008494322866536474,0.000675946022675623
143.10606953086065,0.0014790643852724335,0.000700399195806818
145.04888089295537,0.0009342481382456865,0.0011611035064611887
157.12683969400376,0.0008956403078800198,0.0007376937701873402
199.17097409664123,0.0027332680962910733,0.0020213997943509952
219.1758581787558,0.002461123653258872,0.001130298411731249
220.1481306539038,0.0014237570459553239,0.00083355313030573
227.2021574057691,0.0011250422309282422,0.0007468988209064506
233.15479292590186,0.0009519665299842878,0.0008451211612289026
247.17068310617415,0.0008717566287762945,0.0007555325759676185
249.14988095440745,0.0010072904986612103,0.0006862873295348664
255.23357317758217,0.004823059100637735,0.0016390673376531883
277.14158253046435,0.003758914254341647,0.003548423455762738
283.2612384884377,0.001928264107079682,0.0010621520963585624
327.30286132112474,0.0012912222906697715,0.0008550948261373399
108.02203695762852,0.0014487902534488757,0.0011452321560905699
111.00928442094033,0.0008746678180249233,0.0009090147578572836
115.07677322129796,0.0012679843850387815,0.0008720287912739042
121.02989437209413,0.002129998693811572,0.0014755260265095905
125.02399065227019,0.0009518979099823012,0.000720927344220982
127.03957566910408,0.0009131522661864608,0.0006872794906902196
129.05473404610834,0.0014861582407981458,0.0008735351911539938
129.09112009079763,0.0011270970081465055,0.0009805196041101703
135.0440003534976,0.0009219193793650732,0.0006900918245068576
139.03858126421918,0.0009083755303657158,0.0006717790910883159
143.0694571593371,0.0008332284090814562,0.0007569295427480938
143.10606953085338,0.0010441077101449525,0.0008683322767497623
157.12683969399376,0.0008358369248672832,0.0008736471260427586
199.17091850436694,0.0027684363251644006,0.000850704993207013
219.17591471195692,0.002418349881546968,0.000889191145549044
220.1466388432494,0.001861865558193554,0.0009990723075299682
223.0284530250825,0.0010334870923444331,0.0006751239024796262
227.20140261047297,0.0010664540336052832,0.0026907019931260265
233.1553287602497,0.001160404468999387,0.0011406563837343497
247.17073321144508,0.0011626060433249641,0.0007019069676357968
249.14990392396535,0.0011061602618579033,0.0007849403004027035
251.16573710403065,0.0008882582101175503,0.0006701832724218157
255.23366092702798,0.006711270916752829,0.0008633032770429268
256.2364835206764,0.001076948879925838,0.0009448126167028147
277.1415825304098,0.0044080686479546025,0.002610529496604126
278.1450237556696,0.0008739590632411725,0.000713108365394111
283.26123848839404,0.0028850276339437973,0.0006841240082455872
327.3028613209574,0.0007971490537611376,0.001246389579303785
108.02201823386109,0.001773944794868169,0.001554395817209975
111.00919270100081,0.00121257602713936,0.0008092434872391839
115.0768749377011,0.0013833209417205697,0.0012195371500258456
121.02994014130178,0.0016158445014329845,0.0012060692927029519
125.02486422461425,0.001097634943393812,0.0008828412011707572
127.07572559073397,0.0010449725324262577,0.0006672877742916432
129.05473404611197,0.0013394879562454098,0.0011251993619282002
129.09112009080764,0.0011519778754128056,0.001091802332935492
135.04400035350488,0.0009375921687046183,0.0007924480082375298
139.03858126422554,0.0007891644284185498,0.0007611375520991942
143.06945715934347,0.0007933688848912503,0.0006649877423307219
143.10606953085247,0.0012419226420836969,0.0008794287607695083
145.04888089294627,0.0009438582835099874,0.000766667232447628
157.12683969400922,0.0009991600797071593,0.0007738852169582542
199.17102363485313,0.002697081080201621,0.0009645894213430777
