Name,Monoisotopic_mass,Formula
"Cl-substituted perfluoroalkyl (linear) carboyxlic acids_i, n=4",279.9537326,C5HClF8O2
(Z)-(Perfluorohexyl)ethyl 9-octadecenoate,628.258597,C26H37F13O2
"n:1 fluorotelomer sulfonic acids, n=5",363.9627249,C6H3F11O3S
Ammonium 8-chlorotetradecafluorooctanoate,429.9441518,C8HClF14O2
"1-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Henicosafluorododecane-1-sulfonyl)-4-(hexyloxy)benzene",788.0876075,C24H21F21O3S
2-[(2-Methylprop-2-enoyl)oxy]ethyl heptafluorobutanoate,326.0389062,C10H9F7O4
"11,12-Dibromo-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-henicosafluorododecane",703.8266181,C12H3Br2F21
"4-[(2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl)oxy]phenol",392.0270397,C12H7F11O2
Perfluoro(3-oxapent-4-ene)sulfonyl fluoride,279.9440402,C4F8O3S
"1,1,2,2-Tetrafluoro-2-{[1,1,1,2,3,3-hexafluoro-3-(pentafluoroethoxy)propan-2-yl]oxy}ethane-1-sulfonyl fluoride",483.9261804,C7F16O4S
Tris[3-(perfluorooctyl)phenyl]phosphine,1515.986225,C42H12F51P
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,15-Heptacosafluoropentadecan-1-ol",713.9909262,C15H5F27O
"1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-10-iododecane",501.9463149,C10H8F13I
2H-Perfluoro-2-octenoic acid,360.0019678,C8H4F12O2
"n:2 fluorotelomer thio hydroxy ammonium, n=4",596.0915894,C16H19F17NOS
"4-[(4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecyl)oxy]-5-methoxy-2-nitrobenzaldehyde",657.0444019,C19H12F17NO5
Perfluoroisononyl iodide,595.8741338,C9F19I
"1 OH-substituted n:2 fluorotelomer sulfonic acids, n=8",543.9637088,C10H5F17O4S
"1,1,1,2,2,3,3,14,14,15,15,16,16,16-Tetradecafluorohexadecane",478.1341454,C16H20F14
"(3,3,4,4,5,5,6,6,6-Nonafluoro-1-iodohex-1-en-1-yl)benzene",447.937052,C12H6F9I
"(5E)-1,1,1,2,2,3,3,4,4-Nonafluorodec-5-ene",302.0717042,C10H11F9
"1-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methylbenzene",260.0435976,C10H7F7
"1,1,3,5,5-Pentamethyl-1,5-bis(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)trisiloxane",886.0668927,C21H24F26O2Si3
4-(4-(2-((Perfluorooctylsulfonyl)propylamino)ethylaminocarbonyl)phenylmethyl)-N-octadecylbenzamide,1073.403308,C46H60F17N3O4S
"4-(Nonafluorobutyl)-1,3-dihydro-2H-1,5-benzodiazepin-2-one",378.0414667,C13H7F9N2O
"n:2 fluorotelomer thio alkyl amido sulfonic acids, n=5",787.0341917,C19H18F21NO4S2
"double bond-perfluoroalkyl alcohols, n=5",397.9787877,C8HF15O
Bis((perfluoro-13-methyltetradecyl)ethyl) hydrogen phosphate,1689.924844,C34H9F62O4P
"perfluoroalkanesulfonamido quaternary ammonium dicarboxylate A, n=5",550.0631672,C14H17F11N2O6S
"2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(1,1,2,2-tetrafluoro-2-sulfoethoxy)propoxy]propanoic acid",507.9297679,C8H2F14O7S
"Guanosine, 2'-deoxy-5'-O-[[4-(1H,1H,2H,2H-perfluorodecyl)phenyl]bis(4-methoxyphenyl)methyl]-N-(2-methyl-1-oxopropyl)-, 3'-[2-cyanoethyl N,N-bis(1-methylethyl)phosphoramidite]",1285.373478,C54H57F17N7O8P
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Henicosafluorohexacos-11-ene",742.2090432,C26H31F21
Potassium 6-(3-(perfluorohexyl)sulfonyloxyphenylaminocarbonyl)perchlorobenzoate,774.8462351,C20H6Cl4F13NO6S
((Perfluoro-9-methyldecyl)methyl)oxirane,625.9973134,C14H5F23O
"N-Butyl-2,2,3,3,4,4,4-heptafluorobutanamide",269.0650614,C8H10F7NO
Perfluoro-2-pentene,249.984032,C5F10
"4-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctane-1-sulfonyl)morpholine",568.9953433,C12H8F17NO3S
Acetic acid--4-(heptafluoropropyl)phenol (1/1),262.0228622,C9H5F7O
"bis(3,3,4,4,5,5,6,6,6-nonafluorohexyl) hydrogen phosphate",589.9951029,C12H9F18O4P
"1,1,1,2,2,3,3,4,4,5,5,12,12,13,13,14,14,15,15,16,16,16-Docosafluorohexadecane",622.0587708,C16H12F22
Sodium N-ethyl-N-[(nonafluorobutyl)sulphonyl]glycinate,385.0030323,C8H8F9NO4S
"Perfluoroalkyl (linear) sulfinate, n=5",333.9521602,C5HF11O2S
"1,1,1,2,2,3,3,4,4-Nonafluoro-5-methylundec-5-ene",330.1030043,C12H15F9
"Ethyl 4,4-difluoro-5-[(1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonyl)oxy]pentanoate",464.0151544,C11H11F11O5S
"N-ethyl perfluorooctanesulfonamido polyethylene glycol, n=8, m=4",747.1158523,C20H26F17NO7S
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-N-[3-(triethoxysilyl)propyl]octane-1-sulfonamide",703.0716494,C17H22F17NO5SSi
"perfluorohexanesulfonamido amine carboxylic acid B, n=6",556.0701444,C14H17F13N2O4S
2-[Methyl[(perfluorohexadecyl)ethylsulfonyl]amino]ethyl 2-propenoate,1039.011659,C24H14F33NO4S
"Diammonium 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,18-tritriacontafluorooctadecyl phosphate",943.9476758,C18H6F33O4P
"n:2 perfluoroalkyl acrylates, n=6",446.0551462,C13H11F13O2
"3,3,4,4,5,5,5-Heptafluoropentan-2-amine",213.0388466,C5H6F7N
2-(Heptafluoropropyl)-1H-benzimidazole,286.0340956,C10H5F7N2
"perfluoropropanesulfonamido ethanol, n =3",292.9956612,C5H6F7NO3S
"3,3,4,4,5,5,5-Heptafluoropentyl 2-methylprop-2-enoate",282.0490769,C9H9F7O2
Trimethyl-3-((perfluorohexyl)ethylsulfonyl)aminopropylammonium iodide,527.1037902,C14H20F13N2O2S
"1-(2,2,3,3,3-Pentafluoro-1-oxopropyl)-1H-imidazole",214.0165537,C6H3F5N2O
"Potassium 2,3,4,5-tetrachloro-6-[[[3-[[(undecafluoropentyl)sulphonyl]oxy]phenyl]amino]carbonyl]benzoate",724.8494287,C19H6Cl4F11NO6S
Sodium 3-[[3-(dimethylamino)propyl][(heptadecafluorooctyl)sulphonyl]amino]-2-hydroxypropanesulphonate,722.0413072,C16H19F17N2O6S2
Bis[N-methyl(perfluorobutyl)sulfonamidoethyl]phosphoric acid,775.972001,C14H15F18N2O8PS2
Bis[(perfluoro-7-methyloctyl)-2-hydroxypropyl] hydrogen phosphate,1149.984296,C24H13F38O6P
"2,2,3,3,4,4,4-Heptafluoro-N-phenylbutanethioamide",305.0109173,C10H6F7NS
"Hexakis(1H,1H,3H-tetrafluoropropoxy)phosphazene",921.0025216,C18H18F24N3O6P3
Bis(nonafluorobutyl)phosphinic acid,501.9426734,C8HF18O2P
"n:2 fluorotelomer thioamido hydroxy ammonium, n=3",512.0928912,C14H19F13NO2S
"1H,1H-Heptafluorobutylamine",199.0231965,C4H4F7N
"3,4,4,4-Tetrafluoro-3-(trifluoromethoxy)-1-butene",212.0072121,C5H3F7O
"N,N-Diethyl-2,2,3,3,4,4,5,5,5-nonafluoropentanamide",319.0618678,C9H10F9NO
"perfluoroalkyl alcohols, n=3",185.9915621,C3HF7O
Pentacosafluoro-1-iodododecane,745.864553,C12F25I
"double bond-, H-substituted perfluoroalkyl sulfonic acids, n=4_iii",459.9450241,C8H2F14O4S
16:2 Fluorotelomer dihydrogen phosphate,943.9476758,C18H6F33O4P
"3-(4-Chloro-2-nitrobenzamido)-2-fluoro-N-[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]benzamide",609.0701593,C25H16ClF8N3O4
3-(Nonafluorobutyl)-1-phenyl-1H-pyrazol-5-ol,378.0414667,C13H7F9N2O
"Ammonium 2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononan-1-oate",445.9799305,C9H2F16O2
"double bond-, H-, ether-substituted perfluoroalkyl (linear) carboyxlic acids, n=3",338.000076,C8H4F10O3
((Perfluorotetradecyl)methyl)oxirane,775.9877326,C17H5F29O
"1,1,1,3-Tetramethyl-3,3-bis(1,1,2,2,3,3,6,6,6-nonafluorohexyl)disiloxane",626.0765258,C16H20F18OSi2
"multiple H-substituted perfluoroalkyl (linear) carboxylic acids, n=7",544.089481,C16H16F16O2
"1,1,1,2,4,4,5,5,6,6,7,7-Dodecafluoro-2-(trifluoromethyl)heptan-3-ol",399.9944377,C8H3F15O
4-Bromo-3-(heptafluoropropyl)-5-methyl-1H-pyrazole,327.9446084,C7H4BrF7N2
"1h,1h-perfluoro-3,6,9-trioxatridecan-1-ol",547.9727944,C10H3F19O4
"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-iodo-6-(trifluoromethyl)aniline",454.9228791,C10H4F10IN
"1,4-Dichloro-2-(1,1,2,3,3,3-hexafluoropropoxy)-5-nitrobenzene",356.9394176,C9H3Cl2F6NO3
"(1E)-3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluoro-1-iodooct-1-ene",471.8993647,C8H2F13I
"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluoro-1-iodooct-1-ene",471.8993647,C8H2F13I
Dodecafluorooxepane,315.975753,C6F12O
Perfluorohexanesulfonamide,398.9598656,C6H2F13NO2S
"double bond-, H-substituted perfluoroalkyl sulfonic acids, n=4",443.9501095,C8H2F14O3S
"Thiols, C4-10, .gamma.-.omega.-perfluoro-  (Perfluoroalkyl (C2-C8)ethyl mercaptan)",180.0032119,C4H5F5S
"Orthobutyric acid, heptafluoro-, cyclic ester with 2-(hydroxymethyl)-2-methyl-1,3-propanediol (1:1)",298.0439915,C9H9F7O3
Sodium 4-perfluorononyloxybenzenesulphonate,641.9605152,C15H5F19O4S
"32-(Perfluorooctyl)-2,5,8,11,14,17,20,23,26,29-decaoxadotriacontan-31-ol",904.2690417,C30H45F17O11
"(2R,4R)-1,1,2,3,3,4-Hexafluoro-2,4-bis(trifluoromethyl)cyclobutane",299.9808384,C6F12
"Cyclobutane, 1,1,2,3,3,4-hexafluoro-2,4-bis(trifluoromethyl)-",299.9808384,C6F12
"cis-Perfluoro-2,4-dimethylcyclobutane",299.9808384,C6F12
Heptafluorobutyryl Chloride,231.9525897,C4ClF7O
Methyl 2-(heptafluoropropyl)-6-methoxybenzoate,334.0439915,C12H9F7O3
"n:2 perfluoroalkyl acrylates, n=12",746.0359846,C19H11F25O2
Potassium heptadecafluorooctane-1-sulphonate,499.937494,C8HF17O3S
"ketone perfluoroalkyl (linear) carboxylic acids_i, n=11",677.9228278,C12HF23O4S
"1-Bromo-4-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,10,10,10-heptadecafluorodecyl)benzene",601.9537926,C16H8BrF17
"Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)(phenyl)stannane",937.9921066,C24H17F27Sn
"1,1,1,3,3,4,4,6,6,7,7,9,9,10,10,12,12,13,13,15,15,15-Docosafluoro-2,5,8,11,14-pentaoxapentadecane",617.9394435,C10F22O5
"2-Propenoic acid, 2-methyl-, 2-[ethyl[(undecafluoropentyl)sulfonyl]amino]ethyl ester",489.0467889,C13H14F11NO4S
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl 4-methylbenzene-1-sulfonate",618.0157443,C17H11F17O3S
"3,3,4,4,5,5,5-Heptafluoropentan-1-amine",213.0388466,C5H6F7N
"3-((Perfluorooctylsulfonyl)-2-hydroxy-3-sulfopropylamino)-N-(2-hydroxyethyl)-N,N-dimethyl-1-propanaminium  monosodium hydroxide",766.067522,C18H23F17N2O7S2
"N-(3,5-Dichlorophenyl)-2,2,3,3,4,4,4-heptafluorobutanamide",356.9558166,C10H4Cl2F7NO
"Cyclohexyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",412.0532544,C12H11F11O3
"N-ethyl perfluorooctanesulfonamido polyethylene glycol, n=8, m=6",835.1682818,C24H34F17NO9S
"N-ethyl perfluoroheptanesulfonamido polyethylene glycol, n=7, m=4",697.1190459,C19H26F15NO7S
"5-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-1H-imidazole",236.0184455,C6H3F7N2
Tetraethylammonium perfluorooctanesulfonate,629.0892436,C16H20F17NO3S
TP_6084,461.9406876,C8HF15O3S
"2-Bromo-5-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-1,3-dimethylbenzene",351.9697606,C11H8BrF7
"5-[2-(Ethenyloxy)ethoxy]-1,1,1,2,2,3,3,4,4-nonafluoropentane",320.0458833,C9H9F9O2
5-Hexenoic acid,457.9799305,C10H2F16O2
"1-Chloro-4-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonyl)benzene",493.9412944,C12H4ClF13O2S
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=6, m=15",1280.361126,C42H61F25O15
"perfluoroalkanesulfonamido quaternary ammonium sulfonate carboxylate A, n=4",564.0646463,C14H21F9N2O7S2
Iodononafluoro-t-butane,345.8901018,C4F9I
Ethyl 4-[(nonafluorobutyl)sulfanyl]benzoate,400.0179541,C13H9F9O2S
"N,N-Diethyl-2,2,3,3,4,4,4-heptafluorobutanamide",269.0650614,C8H10F7NO
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Nonadecafluoroheptacosane",722.259187,C27H37F19
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=4, m=7",728.1641827,C22H29F17O7
"1H,1H,5H-Perfluoropentyl acrylate",286.024005,C8H6F8O2
"5,5,6,6,7,7,8,8,8-Nonafluoro-2-methyloct-3-yn-2-ol",302.0353186,C9H7F9O
"2-(2,2,3,3,4,4,4-Heptafluorobutanoyl)cyclopentan-1-one",280.0334269,C9H7F7O2
N-Butyl-N-(2-hydroxyethyl)perfluoroheptanesulfonamide,549.045487,C13H14F15NO3S
Perfluoro-6-methylheptanecarboxylic acid,463.9705087,C9HF17O2
"perfluoroalkanesulfonamido quaternary diol sulfonic acid, n=3",516.08349,C13H23F7N2O7S2
"1,1,1,2,2,3,3,4,4-Nonafluoro-6-(methanesulfinyl)hexane",310.0073894,C7H7F9OS
"1,1,1,7,7,7-Hexafluoro-5-methylhept-4-en-3-one",234.0479341,C8H8F6O
"H-substituted perfluoroalkyl (linear) sulfonic acids_ii, n=7",531.9437223,C9H2F18O3S
"2,2,3,3-Tetrafluoropropionamide",145.0150765,C3H3F4NO
"1,1,1,2,2,3,3,10,10,11,11,12,12,12-Tetradecafluoro-5,8-diiodododecane",673.8648411,C12H10F14I2
"Ethyl 2,4,4,5,7,7,8,10,10,11,13,13,14,16,16,17,19,19,20,20,21,21,21-tricosafluoro-2,5,8,11,14,17-hexakis(trifluoromethyl)-3,6,9,12,15,18-hexaoxahenicosan-1-oate",1187.932973,C23H5F41O8
6:2 Fluorotelomer aldehyde,361.9976313,C8H3F13O
Diaquatetrachloro(mu-(N-ethyl-N-((perfluoropentyl)sulfonyl)glycinato-O1:O1'))-mu-hydroxybis(2-propanol)dichromium,850.8873383,C15H28Cl4Cr2F11NO9S
multiple H-substituted perfluoroalkyl sulfates_i n=3,290.0047487,C6H8F6O4S
N-Ethyl-N-[2-(phosphonooxy)ethyl]perfluorohexanesulfonamide,550.9837109,C10H11F13NO6PS
"N-(2,6-Dimethylphenyl)-2,2,3,3,4,4,4-heptafluorobutanamide",317.0650614,C12H10F7NO
"[4-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl)phenyl]bis(4-methoxyphenyl)methanol",766.137574,C31H23F17O3
"5,6,6,6-Tetrafluoro-5-(heptafluoropropoxy)hexane-2,4-dione",370.0063042,C9H5F11O3
"perfluoroalkylamido betaine-related, n=11_pos",756.071541,C19H15F23N2O3
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=6, m=9",1016.203838,C30H37F25O9
"Benzyl 2,3,3,3-tetrafluoro-2-(trifluoromethyl)propanoate",304.0334269,C11H7F7O2
"Cl-substituted perfluoroalkyl (linear) carboyxlic acids_i, n=6",379.9473454,C7HClF12O2
"N,N-Dicyclohexyl-2,2,3,3,4,4,4-heptafluorobutanamide",377.1589617,C16H22F7NO
"1-Bromo-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)benzene",323.9384604,C9H4BrF7
5-(Undecafluoropentyl)-1H-imidazole,336.0120583,C8H3F11N2
Perfluoroethane,137.9904192,C2F6
"1-Heptanesulfonamide, N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-",476.9879722,C9H6F15NO2S
"1,1,1,5,5,6,6,7,7,8,8,8-dodecafluorooctane-2,4-dione",357.9863177,C8H2F12O2
Sodium henicosafluoroundecanoate,563.9641215,C11HF21O2
"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoro-2-iodoundecan-1-ol",603.9191922,C11H6F17IO
(Perfluoro-7-methyloctyl)-2-hydroxypropyl 2-methylprop-2-enoate,612.04048,C16H11F19O3
Perfluorododecane,637.9584832,C12F26
"4,4,5,5,6,6-hexafluoro-1,3,2-dithiazinane 1,1,3,3-tetraoxide",292.9251182,C3HF6NO4S2
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Pentadecafluorononan-1-ol",414.0100878,C9H5F15O
"Sodium 4-{perfluoro[4-ethyl-3,4-dimethylhex-2-en-2-yl]oxy}benzene-1-sulfonate",653.9605152,C16H5F19O4S
"4,4,5,5,6,6,7,7,7-Nonafluoroheptyl 2-methylprop-2-enoate",346.0615334,C11H11F9O2
"(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)(phenyl)iodanium trifluoromethanesulfonate",372.9324206,C9H5F7I
Potassium perfluorooctanoate,413.9737023,C8HF15O2
"1,1,1,3,3,3-Hexafluoro-2-(trifluoromethoxy)-2-(trifluoromethyl)propane",303.975753,C5F12O
Pentadecafluorooctanoyl bromide,475.8893005,C8BrF15O
Bis(3-(perfluoroethyl)-1-(9-bromononyl)propyl) thioether,762.15273,C28H46Br2F10S
"N-(2,2,3,3,4,4,4-Heptafluorobutanoyl)-D-phenylalanine",361.0548906,C13H10F7NO3
"N-[3-(dimethylamino)propyl]-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctanesulphonamide N-oxide",528.0752298,C13H17F13N2O3S
"2,2,3,3,4,4,4-Heptafluoro-1-phenylbutyl hydrogen phenylphosphonate",416.0412281,C16H12F7O3P
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=4, m=6",684.1379679,C20H25F17O6
"4,5-Dichloroperfluoro-3-oxapentanesulfonyl fluoride",349.8817456,C4Cl2F8O3S
"2,3,3,3-Tetrafluoro-2-(trifluoromethyl)propan-1-amine",199.0231965,C4H4F7N
"double bond-perfluoroalkyl alcohols, n=6",447.9755941,C9HF17O
N-(Perfluoroheptanoyl)-3-aminopropanoic acid,435.0140097,C10H6F13NO3
Bis(pentafluorophenyl)methanol,363.9945967,C13H2F10O
"n:2 fluorotelomer thio alkyl amido ammonium, n=2",422.1074378,C13H19F9N2OS
"Methyl 2,3,3,3-tetrafluoro-2-[(undecafluoropentyl)oxy]propanoate",443.984267,C9H3F15O3
"3-(Heptafluoropropyl)-1H-1,2,4-triazol-5-amine",252.0245935,C5H3F7N4
"2,2,3,3,4,4,4-Heptafluoro-N-(1-phenylpropan-2-yl)butanamide",331.0807114,C13H12F7NO
1-(Perfluorohexyl)octane,432.1122671,C14H17F13
Perfluoroazelaic acid,439.9729533,C9H2F14O4
(Perfluoroheptyl)ethanoic acid,427.9893523,C9H3F15O2
"4,4,5,5,6,6,6-heptafluoro-1-iodo-3,3-bis(trifluoromethyl)hex-1-ene",471.8993647,C8H2F13I
"Ethyl (2E)-4,4,5,5,6,6,6-heptafluorohex-2-enoate",268.0334269,C8H7F7O2
"(E)-1,1,1,2,3,4,4,4-octafluorobut-2-ene",199.9872256,C4F8
Perfluorobut-2-ene,199.9872256,C4F8
"2,2,3,3,4,4,4-Heptafluoro-N-(3-phenylpropyl)butanamide",331.0807114,C13H12F7NO
((Perfluoro-13-methyltetradecyl)ethyl) methacrylate,882.0107537,C21H9F31O2
"N-(2-Ethylphenyl)-2,2,3,3,4,4,4-heptafluorobutanamide",317.0650614,C12H10F7NO
Dotetracontafluoroicosane,1037.932934,C20F42
Heptadecafluoro-N-(2-(phosphonooxy)ethyl)-N-propyloctanesulphonamide,664.9929738,C13H13F17NO6PS
N-(3-Triethoxysilylpropyl)perfluorooctanoamide,617.1078577,C17H22F15NO4Si
"[(1-Chloro-1,1,2,3,3,3-hexafluoropropan-2-yl)oxy](difluoro)acetic acid",295.9486472,C5HClF8O3
"Propanoyl fluoride, 2,3,3,3-tetrafluoro-2-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]-",397.9623887,C7F14O3
[3-(Heptafluoropropoxy)propyl](trimethoxy)silane,348.0627829,C9H15F7O4Si
3-[(carboxymethyl)[(heptadecafluorooctyl)sulphonyl]amino]propyltrimethylammonium hydroxide,656.0637572,C16H17F17N2O4S
1-Bromoheptadecafluorooctane,497.8911923,C8BrF17
(Perfluorohexadecyl)hexadecane,1044.205532,C32H33F33
"2-Propenoic acid, 2-methyl-, 2-[[[[5-[[[2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethoxy]carbonyl]amino]-2-methylphenyl]amino]carbonyl]oxy]propyl ester",889.132565,C28H28F17N3O8S
"1,1,2,2-Tetrahydroperfluorododecanethiol",579.9776631,C12H5F21S
"2-(2,2,3,3,4,4,5,5,5-Nonafluoropentyl)oxirane",276.0196686,C7H5F9O
"5,6-Dichloro-1,1,1,2,2,3,3,4,4-nonafluorohexane",315.9468093,C6H3Cl2F9
"H-substituted perfluoroalkyl (linear) sulfonic acids_ii, n=3",331.9564967,C5H2F10O3S
"(2E)-1,1,1,2,4,4,5,5,5-Nonafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)pent-2-ene",399.9744512,C8F16
"(2Z)-1,1,1,2,4,4,5,5,5-Nonafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)pent-2-ene",399.9744512,C8F16
"2,2'-(2,2,3,3,4,4,4-Heptafluorobutane-1,1-diyl)di(1H-pyrrole)",314.0653957,C12H9F7N2
"3,3,4,4,5,5,6,6,6-Nonafluorohexyl acetate",306.0302333,C8H7F9O2
3-(Heptafluoropropyl)pentanedioic acid,300.0232561,C8H7F7O4
N-[4-(Nonafluorobutoxy)phenyl]pyridine-4-carboxamide--hydrogen chloride (1/1),432.0520313,C16H9F9N2O2
"Bis(1H,1H-perfluorobutyl)fumarate",480.0042535,C12H6F14O4
Trimethyl-3-[[(pentadecafluoroheptyl)sulphonyl]amino]propylammonium iodide,549.0692965,C13H16F15N2O2S
"n:2 fluorotelomer thioamido sulfonic acids, n=2",503.0482679,C13H18F9NO5S2
"3,3,4,4,5,5,6,6,7,8,8,8-Dodecafluoro-7-(trifluoromethyl)octan-1-ol",414.0100878,C9H5F15O
"2,2,3,3,4,4,5,5,5-Nonafluoropentyl 2,5,7-trinitro-9-oxo-9H-fluorene-4-carboxylate",590.9960326,C19H6F9N3O9
"6,14-diethyl-1,1,1,2,2,18,18,19,19,19-decafluoro-8,12-dioxo-10-({[1-(2,2,3,3,3-pentafluoropropoxy)butan-2-yl]oxy}carbonyl)-4,7,13,16-tetraoxanonadecane-9-sulfonic acid",868.1609703,C27H35F15O12S
"3,6,9,12,15,18-Hexaoxaheneicosanoyl fluoride, 2,4,4,5,7,7,8,10,10,11,13,13,14,16,16,17,19,19,20,20,21,21,21-tricosafluoro-2,5,8,11,14,17-hexakis(trifluoromethyl)-",1161.897337,C21F42O7
"2,2,3,4,4,5,5,6,6,6-Decafluoro-3-(pentafluoroethyl)hexanoic acid",413.9737023,C8HF15O2
Decafluorobenzophenone,361.9789466,C13F10O
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=4, m=15",1080.373901,C38H61F17O15
"n:2 fluorotelomer sulfonyl propanoic acids, n=4",583.9950089,C13H9F17O4S
"Holmium, tris(6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-3,5-octanedionato-?O3,?O5)-",296.064727,C10H11F7O2
"1,1,1,2,2,3,3,4,4,5,5-Undecafluoropentane",269.9902602,C5HF11
"1,1,1,2,2,3,3-Heptafluoro-3-(1,2,2,2-tetrafluoro-1-iodoethoxy)propane",411.8818228,C5F11IO
Heptafluorobutanol,200.0072121,C4H3F7O
Sodium perfluorohexanesulfonate,399.9438812,C6HF13O3S
"[S-(1,1,2,2,3,3,4,4,4-Nonafluorobutane-1-)sulfonimidoyl]benzene",359.0026384,C10H6F9NOS
"perfluoroalkanesulfonamido quaternary ammonium diol C, n=5",523.1124631,C14H22F11N2O4S
"1H,1H-Perfluoro-1-tetradecanol",699.9752761,C14H3F27O
2-(Nonafluorobutyl)aniline,311.035653,C10H6F9N
(2-Hydroxyethyl)dimethyl(3-((3-sulfopropyl)((tridecafluorohexyl)sulfonyl)amino)propyl)ammonium,650.0789945,C16H23F13N2O6S2
"perfluoroalkanesulfonamido quaternary ammonium alcohol sulfonic acid, n=6",650.0789945,C16H23F13N2O6S2
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoro-N-(4-fluorophenyl)nonanamide",557.0083714,C15H5F18NO
"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)benzaldehyde",274.0228622,C10H5F7O
(Perfluorodecanyl)ethylsulfonyl chloride,645.92852,C12H4ClF21O2S
"Oxirane, (heptadecafluorooctyl)-",461.9912441,C10H3F17O
"4-[(2,2,3,3,4,4,4-Heptafluorobutoxy)methyl]-1,3-dioxolan-2-one",300.0232561,C8H7F7O4
Propyl heptadecafluorononanoate,506.0174589,C12H7F17O2
"1-(3,5-Dibromophenyl)-2,2,3,3,4,4,4-heptafluorobutan-1-one",429.8438879,C10H3Br2F7O
"1-Butanesulfonamide, 1,1,2,2,3,3,4,4,4-nonafluoro-N-(phenylmethyl)-",389.013203,C11H8F9NO2S
Hexatetracontafluorodocosane,1137.926547,C22F46
"(2-methylphenyl) 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",389.9972186,C11H7F9O3S
"4-{[1,1,1,4,5,5,5-Heptafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-4-(trifluoromethyl)pent-2-en-2-yl]oxy}benzoic acid",567.9967234,C16H5F17O3
"1H,1H,9H-perfluorononyl methacrylate",500.0268807,C13H8F16O2
Hexafluoroglutaryl difluoride,243.9770548,C5F8O2
"1,1,1,2,2,3,3,4-octafluorobutane",202.0028757,C4H2F8
"Chlorotris(2,2,3,3,4,4,4-heptafluorobutoxy)silane",659.9439405,C12H6ClF21O3Si
"2,3,3,4,5,5,6,6,6-Nonafluoro-2,4-bis(trifluoromethyl)hexanoic acid",413.9737023,C8HF15O2
